"System Name","Name","Gravity","Distance to Arrival (LS)","Distance (LY)","Type","Earth Masses","Parents","Radius","Reserve Level","Rings","Subtype","Volcanism"
"Lacaille 9352","Lacaille 9352 7 d","0.0752106658509228","1927.783571","10.6886877994916","Planet","0.00294","[{""id64"":""2053653096151655849"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":11666070709673,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","1260.45075","","","Icy body",""
"Ross 128","Grant's Claim","0.481911287855613","19.261599","10.9396872812937","Planet","0.12","[{""id64"":670954497449,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3181.22","","","High metal content world",""
"EZ Aquarii","EZ Aquarii B 1","0.661938309370858","721.29854","11.0983265208093","Planet","0.269728","[{""id64"":""72080255224915369"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":22661186987433,""type"":""Null""}]","4069.5005","","","High metal content world",""
"61 Cygni","61 Cygni A 1","0.828984500866728","7.632759","11.3687311022383","Planet","0.152465","[{""id64"":""36034653307540178"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":5856288576210,""type"":""Null""}]","2733.99775","","","Metal-rich body","Major Metallic Magma"
"61 Cygni","61 Cygni A 4","0.96533170184562","2216.396207","11.3687311022383","Planet","1.920711","[{""id64"":""36034653307540178"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":5856288576210,""type"":""Null""}]","8992.478","","","Icy body","Major Water Geysers"
"61 Cygni","61 Cygni A 2","1.19775833588253","12.94854","11.3687311022383","Planet","1.236698","[{""id64"":""36034653307540178"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":5856288576210,""type"":""Null""}]","6477.894","","","High metal content world","Minor Silicate Vapour Geysers"
"61 Cygni","61 Cygni A 3","0.727412256551443","24.079209","11.3687311022383","Planet","0.348215","[{""id64"":""36034653307540178"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":5856288576210,""type"":""Null""}]","4410.8285","","","High metal content world",""
"Procyon","Procyon B 2","0.705303966554502","6961.307353","11.4078337941522","Planet","0.321689","[{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","4305.431","","","High metal content world",""
"Procyon","Procyon B 3 a","0.254433058019782","7038.679002","11.4078337941522","Planet","0.025342","[{""id64"":""396317567959959915"",""subtype"":""High metal content world"",""type"":""Planet""},{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","2011.97525","","","Rocky body",""
"Procyon","Procyon B 4","1.31501815030081","6828.515274","11.4078337941522","Planet","1.5535","[{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","6929.093","","","Earth-like world","Minor Metallic Magma"
"Procyon","Procyon B 6","0.911746711532579","7254.212992","11.4078337941522","Planet","0.62695","[{""id64"":""504403959016851819"",""type"":""Null""},{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","5286.4705","","","Earth-like world",""
"Procyon","Procyon A 1 a","0.229575303354747","778.374374","11.4078337941522","Planet","0.018867","[{""id64"":""108087191808248171"",""subtype"":""High metal content world"",""type"":""Planet""},{""id64"":""36029597770320235"",""subtype"":""F (White) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","1827.5585","","","Rocky body",""
"Procyon","Procyon B 7","0.853689303558682","7150.910256","11.4078337941522","Planet","0.529598","[{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","5021.229","","","Earth-like world",""
"Procyon","Procyon B 1","0.659917201998572","7054.707958","11.4078337941522","Planet","0.269627","[{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","4074.96525","","","High metal content world",""
"Procyon","Procyon A 1","1.37672998878352","778.304469","11.4078337941522","Planet","1.728331","[{""id64"":""36029597770320235"",""subtype"":""F (White) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","7142.918","","","High metal content world","Minor Metallic Magma"
"Procyon","Procyon B 3","0.885468440909554","7038.812677","11.4078337941522","Planet","0.5747","[{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","5135.9465","","","High metal content world",""
"Procyon","Procyon B 5","0.91247863770776","7253.617918","11.4078337941522","Planet","0.628235","[{""id64"":""504403959016851819"",""type"":""Null""},{""id64"":""72058394789284203"",""subtype"":""White Dwarf (DQ) Star"",""type"":""Star""},{""id64"":800751356267,""type"":""Null""}]","5289.7625","","","Earth-like world",""
"Struve 2398","Struve 2398 B 3","0.139888039155705","145.501212","11.6388106807569","Planet","0.009225","[{""id64"":""144129052901451177"",""type"":""Null""},{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","1637.10275","","","Rocky Ice world",""
"Struve 2398","Struve 2398 B 7","0.222383909452432","851.945544","11.6388106807569","Planet","0.050128","[{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","3026.7505","","","Icy body",""
"Struve 2398","Struve 2398 B 7 a","0.0814431528500051","851.171397","11.6388106807569","Planet","0.003992","[{""id64"":""360301835015234985"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","1411.501375","","","Icy body",""
"Struve 2398","Struve 2398 B 1","0.137176200672989","114.240164","11.6388106807569","Planet","0.008714","[{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","1606.8","","","Rocky Ice world",""
"Struve 2398","Struve 2398 B 4","0.147626797185684","210.966716","11.6388106807569","Planet","0.010787","[{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","1723.255125","","","Rocky Ice world",""
"Struve 2398","Struve 2398 B 2","0.150088712144387","145.442292","11.6388106807569","Planet","0.011317","[{""id64"":""144129052901451177"",""type"":""Null""},{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","1750.56425","","","Rocky Ice world",""
"Struve 2398","Struve 2398 B 5","0.158572550219231","333.095068","11.6388106807569","Planet","0.019635","[{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","2243.312","","","Icy body",""
"Struve 2398","Struve 2398 B 6","0.16342653206893","485.257544","11.6388106807569","Planet","0.021415","[{""id64"":""72071458863523241"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":13864825595305,""type"":""Null""}]","2307.72","","","Icy body",""
"Groombridge 34","Groombridge 34 A 3","0.289587437544611","1093.070121","11.7336155712977","Planet","0.110692","[{""id64"":""216180049869612449"",""type"":""Null""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3941.4465","","","Icy body",""
"Groombridge 34","Groombridge 34 A 6","0.423923931885388","2044.533202","11.7336155712977","Planet","0.295192","[{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","5319.7915","","","Icy body",""
"Groombridge 34","Groombridge 34 A 6 a","0.155092382991741","2042.141694","11.7336155712977","Planet","0.025916","[{""id64"":""360295237945468321"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","2606.007","","","Icy body",""
"Groombridge 34","Groombridge 34 A 8","0.294720811665137","2586.703936","11.7336155712977","Planet","0.113044","[{""id64"":""432352831983396257"",""type"":""Null""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3948.24625","","","Icy body",""
"Groombridge 34","Groombridge 34 A 9","0.453533190578158","3793.768718","11.7336155712977","Planet","0.361034","[{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","5687.9515","","","Icy body",""
"Groombridge 34","Lyons","0.109773223207913","75264.126195","11.7336155712977","Planet","0.002","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","860.5050625","","","Rocky body",""
"Groombridge 34","Groombridge 34 B 3","0.666693586213929","75148.944846","11.7336155712977","Planet","0.984229","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","7745.8945","","","Icy body","Major Water Magma"
"Groombridge 34","Gold","0.628735495054553","10.044807","11.7336155712977","Planet","0.247","[{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3995.7755","","","High metal content world","Major Rocky Magma"
"Groombridge 34","Jaya","0.489123381258285","9.770207","11.7336155712977","Planet","0.125","[{""id64"":""108093658812720545"",""subtype"":""High metal content world"",""type"":""Planet""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3222.793","","","High metal content world",""
"Groombridge 34","Groombridge 34 A 4","0.350175588865096","1091.773449","11.7336155712977","Planet","0.178492","[{""id64"":""216180049869612449"",""type"":""Null""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","4551.483","","","Icy body",""
"Groombridge 34","Groombridge 34 B 8","0.811265830529214","76412.350806","11.7336155712977","Planet","1.562657","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","8847.831","","","Icy body","Water Geysers"
"Groombridge 34","Groombridge 34 A 9 a","0.106265422657286","3796.08943","11.7336155712977","Planet","0.008682","[{""id64"":""540439223040288161"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","1822.193875","","","Icy body",""
"Groombridge 34","New America","1.20204292852044","75376.222987","11.7336155712977","Planet","1.3","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","6629.7675","","","Earth-like world","Minor Silicate Vapour Geysers"
"Groombridge 34","Groombridge 34 B 4","0.6093227286632","74831.728917","11.7336155712977","Planet","0.784036","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","7231.5435","","","Icy body",""
"Groombridge 34","Groombridge 34 A 2","0.46495880493525","814.122216","11.7336155712977","Planet","0.286835","[{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","5007.205","","","Icy body",""
"Groombridge 34","Groombridge 34 B 5 a","0.180739675741817","75946.479535","11.7336155712977","Planet","0.040131","[{""id64"":""756612005154071969"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3004.00575","","","Icy body",""
"Groombridge 34","Groombridge 34 B 6","0.685929846028347","75210.409672","11.7336155712977","Planet","1.054618","[{""id64"":""828669599191999905"",""type"":""Null""},{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","7904.8615","","","Icy body","Minor Carbon Dioxide Geysers"
"Groombridge 34","Groombridge 34 B 7","0.463792801060467","75207.272591","11.7336155712977","Planet","0.388518","[{""id64"":""828669599191999905"",""type"":""Null""},{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","5834.858","","","Icy body",""
"Groombridge 34","Groombridge 34 B 8 a","0.259034363209952","76410.41585","11.7336155712977","Planet","0.110425","[{""id64"":""936755990248891809"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","4162.385","","","Icy body",""
"Groombridge 34","Groombridge 34 A 5","0.246319057815846","1554.828768","11.7336155712977","Planet","0.068541","[{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","3362.90025","","","Icy body",""
"Groombridge 34","Groombridge 34 A 7","0.309349852146426","2592.054774","11.7336155712977","Planet","0.129237","[{""id64"":""432352831983396257"",""type"":""Null""},{""id64"":""36036064774792609"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","4120.5425","","","Icy body",""
"Groombridge 34","Groombridge 34 B 5","0.560740185581727","75946.398697","11.7336155712977","Planet","0.620425","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","6705.7955","","","Icy body",""
"Groombridge 34","Groombridge 34 B 9","1.08997675130009","77844.760504","11.7336155712977","Planet","3.205304","[{""id64"":""72064861793756577"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":7267755828641,""type"":""Null""}]","10932.328","","","Icy body","Major Water Geysers"
"Epsilon Indi","Mitterand Hollow","0.0868141123687162","260.530384","11.8024097115801","Planet","0.001","[{""id64"":""180144893581071058"",""subtype"":""Earth-like world"",""type"":""Planet""},{""id64"":""36029705505215186"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","684.2131875","","","Rocky body","Major Silicate Vapour Geysers"
"Epsilon Indi","Epsilon Indi B 3","0.663562455389008","801009.403606","11.8024097115801","Planet","0.952099","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","7636.3645","","","Icy body","Major Water Magma"
"Epsilon Indi","Epsilon Indi B 6","0.765448251249108","800863.159865","11.8024097115801","Planet","1.361121","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","8501.137","","","Icy body","Minor Carbon Dioxide Geysers"
"Epsilon Indi","Epsilon Indi B 7","0.525231977159172","801728.683574","11.8024097115801","Planet","0.533227","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","6423.434","","","Icy body",""
"Epsilon Indi","Edmond's Rock","0.154909962271847","143.214476","11.8024097115801","Planet","0.005498","[{""id64"":""36029705505215186"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","1200.976625","","","Rocky body",""
"Epsilon Indi","New Africa","1.5755295197308","260.480692","11.8024097115801","Planet","2.47","[{""id64"":""36029705505215186"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","7982.185","","","Earth-like world","Minor Silicate Vapour Geysers"
"Epsilon Indi","Lee","0.701096665646987","192.116975","11.8024097115801","Planet","0.33","[{""id64"":""36029705505215186"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","4373.757","","","Earth-like world",""
"Epsilon Indi","Epsilon Indi B 2","0.872170898337922","800674.09265","11.8024097115801","Planet","1.843861","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","9269.363","","","Icy body","Major Water Geysers"
"Epsilon Indi","Epsilon Indi B 4","0.902618741715101","800854.688188","11.8024097115801","Planet","2.057729","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","9625.615","","","Icy body","Major Water Geysers"
"Epsilon Indi","Alisonworld","0.560540328336902","683.637045","11.8024097115801","Planet","0.21","[{""id64"":""36029705505215186"",""subtype"":""K (Yellow-Orange) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","3902.05025","","","Rocky body",""
"Epsilon Indi","Epsilon Indi B 1","0.560884878148261","800705.879537","11.8024097115801","Planet","0.632037","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","6767.386","","","Icy body",""
"Epsilon Indi","Epsilon Indi B 5","0.533705108595901","800701.607593","11.8024097115801","Planet","0.55586","[{""id64"":""72058502524179154"",""subtype"":""T (Brown dwarf) Star"",""type"":""Star""},{""id64"":908486251218,""type"":""Null""}]","6506.069","","","Icy body",""
"SPF-LF 1","SPF-LF 1 3","0.693646069134292","770.1601","11.8209708384083","Planet","1.09022","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","7992.3545","","","Icy body","Minor Carbon Dioxide Geysers"
"SPF-LF 1","SPF-LF 1 5","0.402921280717855","1509.057309","11.8209708384083","Planet","0.266308","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5182.8515","","","Icy body",""
"SPF-LF 1","SPF-LF 1 2","0.656588967064342","475.521162","11.8209708384083","Planet","0.659406","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","6388.755","","","Rocky Ice world","Major Water Magma"
"SPF-LF 1","SPF-LF 1 6","0.698800550627103","2645.962951","11.8209708384083","Planet","1.087614","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","7953.3005","","","Icy body","Minor Carbon Dioxide Geysers"
"SPF-LF 1","SPF-LF 1 4","0.409597940246762","1036.582102","11.8209708384083","Planet","0.278317","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5255.0595","","","Icy body",""
"SPF-LF 1","SPF-LF 1 6 a","0.221525644947486","2636.343981","11.8209708384083","Planet","0.07141","[{""id64"":""216195443300836769"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","3619.552","","","Icy body",""
"SPF-LF 1","SPF-LF 1 1","0.561511879269909","335.108495","11.8209708384083","Planet","0.439646","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","5641.033","","","Rocky Ice world",""
"SPF-LF 1","SPF-LF 1 7","0.50156204751708","3540.80718","11.8209708384083","Planet","0.47598","[{""id64"":22661187052961,""subtype"":""M (Red dwarf) Star"",""type"":""Star""}]","6210.384","","","Icy body",""
"Tau Ceti","Bell's Wreck","0.434249413684103","755.493802","11.9370500569655","Planet","0.09","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","2902.273","","","High metal content world",""
"Tau Ceti","Saunders's Claim","0.0868141123687162","44.910464","11.9370500569655","Planet","0.001","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","684.2131875","","","Rocky body",""
"Tau Ceti","Taylor Colony","0.858757010298766","394.214063","11.9370500569655","Planet","0.56","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","5148.0825","","","Earth-like world",""
"Tau Ceti","Tau Ceti 5","0.895990415009687","1593.852006","11.9370500569655","Planet","0.016819","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","873.431375","","","Rocky Ice world",""
"Tau Ceti","Tau Ceti 6","0.404510043846232","4724.191649","11.9370500569655","Planet","0.224777","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","4752.237","","","Icy body",""
"Tau Ceti","Tau Ceti 4","0.403569287243805","928.544993","11.9370500569655","Planet","0.224757","[{""id64"":3107509506770,""subtype"":""G (White-Yellow) Star"",""type"":""Star""}]","4757.561","","","Rocky Ice world",""
"YZ Ceti","YZ Ceti A 1","0.06230039767513","6.139639","12.0662639852814","Planet","0.001275","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","912.1498125","","","Icy body","Major Water Geysers"
"YZ Ceti","YZ Ceti A 7","0.714516263893137","212.454923","12.0662639852814","Planet","1.17214","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","8165.2645","","","Icy body","Minor Carbon Dioxide Geysers"
"YZ Ceti","YZ Ceti A 8 a","0.159981543795248","395.18547","12.0662639852814","Planet","0.02835","[{""id64"":""612492419300074921"",""subtype"":""Icy body"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","2683.644","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 9","0.763657999388192","710.700836","12.0662639852814","Planet","1.381088","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","8573.295","","","Icy body","Water Geysers"
"YZ Ceti","YZ Ceti A 11 a","0.0340025491995513","1819.18749","12.0662639852814","Planet","0.000281","[{""id64"":""900722795451786665"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","579.3275","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 12","1.06235770368104","2418.931171","12.0662639852814","Planet","3.027388","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","10761.809","Common","[{""inner_radius"":16174000,""mass"":304100,""name"":""YZ Ceti A 12 A Ring"",""outer_radius"":50362000,""type"":""Icy""}]","Icy body","Major Water Geysers"
"YZ Ceti","YZ Ceti A 4","0.368166513714694","36.56478","12.0662639852814","Planet","0.208476","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","4797.255","","","Icy body","Minor Nitrogen Magma"
"YZ Ceti","YZ Ceti A 5","0.533933414907719","63.209053","12.0662639852814","Planet","0.553113","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","6488.585","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 11","0.675234322422759","1819.606936","12.0662639852814","Planet","29.355276","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","42034.164","Common","[{""inner_radius"":73630000,""mass"":93070000000,""name"":""YZ Ceti A 11 A Ring"",""outer_radius"":107390000,""type"":""Icy""}]","Class I gas giant","No volcanism"
"YZ Ceti","YZ Ceti A 11 b","0.0424993372081167","1818.094279","12.0662639852814","Planet","0.000545","[{""id64"":""900722795451786665"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","721.9819375","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 2","0.186615376771694","10.962448","12.0662639852814","Planet","0.031284","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","2610.21675","","","Icy body","Major Water Geysers"
"YZ Ceti","YZ Ceti A 3","0.215046599367798","20.300207","12.0662639852814","Planet","0.046831","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","2975.01325","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 8","1.12693198735597","396.31675","12.0662639852814","Planet","3.456078","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","11164.249","","","Icy body","Major Water Geysers"
"YZ Ceti","YZ Ceti A 10 a","0.0568124808810034","1233.806444","12.0662639852814","Planet","0.001289","[{""id64"":""720578810356966825"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","960.206375","","","Icy body","Carbon Dioxide Geysers"
"YZ Ceti","YZ Ceti A 10 b","0.0704187825022943","1229.689811","12.0662639852814","Planet","0.00243","[{""id64"":""720578810356966825"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","1184.170125","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 11 c","0.0493546446415825","1825.707324","12.0662639852814","Planet","0.00085","[{""id64"":""900722795451786665"",""subtype"":""Class I gas giant"",""type"":""Planet""},{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","836.4125","","","Icy body","No volcanism"
"YZ Ceti","YZ Ceti A 6","0.672763536249618","117.673986","12.0662639852814","Planet","1.00877","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","7806.411","","","Icy body","Minor Carbon Dioxide Geysers"
"YZ Ceti","YZ Ceti A 10","1.57503619863363","1232.309797","12.0662639852814","Planet","169.628616","[{""id64"":""36031666996651433"",""subtype"":""M (Red dwarf) Star"",""type"":""Star""},{""id64"":2869977687465,""type"":""Null""}]","66159.308","Common","[{""inner_radius"":114630000,""mass"":868160000000,""name"":""YZ Ceti A 10 B Ring"",""outer_radius"":211770000,""type"":""Icy""},{""inner_radius"":109160000,""mass"":30864000000,""name"":""YZ Ceti A 10 A Ring"",""outer_radius"":114530000,""type"":""Rocky""}]","Class I gas giant","No volcanism"
"WISE 0350-5658","WISE 0350-5658 5","0.203205873355766","3841.713437","12.0939518717002","Planet","0.03964","[{""id64"":""216178150286183248"",""type"":""Null""},{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","2815.68575","","","Icy body",""
"WISE 0350-5658","WISE 0350-5658 7","0.303029978586724","7012.416947","12.0939518717002","Planet","0.121617","[{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","4038.69825","","","Icy body",""
"WISE 0350-5658","WISE 0350-5658 1","0.336374324462119","109.638131","12.0939518717002","Planet","0.160852","[{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","4408.472","","","Icy body",""
"WISE 0350-5658","WISE 0350-5658 6","0.292630468033038","4985.318862","12.0939518717002","Planet","0.110416","[{""id64"":5368172399440,""subtype"":""Y (Brown dwarf) Star"",""type"":""Star""}]","3916.002","","","Icy body",""
